"Longitude","Latitude"
-83.56621437,35.19350818
-81.81389388,35.88282977
-83.63801833,35.17663571
-83.58489495,35.2099051
-83.60919332,35.18850314
-83.59346862,35.23272791
-81.86995044,35.95219638
-83.57339682,35.20642685
-81.83294313,35.90046596
-83.61099698,35.1804743
-83.60270742,35.21886339
-83.63722839,35.18174394
-83.59711957,35.18236145
-81.81913578,35.90348937
-83.6339918,35.19553314
-83.59124451,35.19234792
-81.82108235,35.91655713
-81.81540354,35.87935991
-83.22494846,34.93582246
-83.31144943,34.79651387
-83.3028216,34.77486448
-83.31040865,34.79335274
-83.25584317,35.02806544
-83.32480492,34.78309404
-83.29564667,34.80529067
-83.35655469,34.7907969
-83.22605191,34.89546807
-83.07344588,34.98710634
-83.32180737,34.82217106
-83.30205966,34.85142911
-83.33312452,34.77471232
-83.25121424,35.03271494
-83.26877399,34.93194494
-83.31959575,34.75614003
-83.3282169,34.78459945
-83.19813454,34.92527861
-83.36486809,34.79332761
-83.29420267,34.86225197
-83.30853279,34.77601667
-83.33586141,34.77986618
-83.28191549,34.88944488
-83.27561797,34.89481701
-83.2396043,34.9202895
-83.1467117,34.90715815
-83.27768164,34.89046003
-83.29432583,34.84734639
-83.19775738,34.92816124
-83.31266052,34.95035774
-83.29247971,34.86400963
-83.29668108,34.86190759
-83.31560633,34.94720219
-83.16995014,34.94405085
-83.19786347,34.9282077
-83.29274221,34.8489201
-83.35595699,34.81028308
-83.16925933,34.93446955
-83.30832368,34.95331429
-83.32776838,34.93945707
-83.1122962,35.0033373
-83.38403148,34.81975278
-83.28997949,34.77887189
-83.13371928,34.92068987
-83.10946853,35.05163563
-83.13187065,34.93792332
-83.33817078,34.79684794
-83.37908368,34.81190915
-83.12012913,34.92530374
-83.23260326,34.99328992
-83.32576749,34.78581025
-83.16049855,34.9545058
-83.32880554,34.78589696
-83.1015613,34.94255671
-83.31342692,34.81387735
-83.30446852,34.81785993
-83.33474767,34.77426081
-83.12681242,34.97195613
-83.34878765,34.82338604
-83.33994697,34.77680669
-83.35513543,34.77985002
-83.29900719,34.97386352
-83.30406932,34.77533317
-83.15655055,34.93901467
-83.15984763,34.93881537
-83.1108895,34.95010929
-83.32921454,34.79360734
-83.30814023,34.76621719
-83.36061163,34.77681815
-83.3189297,34.88986412
-83.11966538,34.97242427
-83.33815071,34.77653538
-83.32300181,34.76734301
-83.36132197,34.77598212
-83.11494781,34.94792985
-83.35466162,34.80801341
-83.31461051,34.81891908
-83.33178677,34.78583143
-83.08279545,34.98210713
-82.25485108,35.39889812
-82.27262559,35.40584715
-82.58165401,35.20604577
-82.58028969,35.2025758
-82.25808003,35.40148596
-82.27940154,35.44727971
-82.29238776,35.2714786
-82.62376837,35.1777391
-82.27464315,35.39954539
-76.94563513,35.82767199
-76.94420411,35.82626001
-77.09057868,35.94703975
-77.13338707,35.96958677
-76.95417345,35.83471979
-76.94568309,35.82478299
-76.94200871,35.83529628
-82.83299282,34.98024439
-79.01296286,35.88477062
-79.06397578,35.9789438
-82.99005916,35.07364046
-82.98757908,35.02415943
-83.01144336,35.09450711
-83.02793067,35.06714307
-83.03214641,35.06884782
-82.98705032,35.01939294
-82.98104629,35.05286698
-82.98630995,35.05379021
-83.02663744,35.07389211
-82.98081146,35.05167532
-82.98844609,35.06999773
-82.9776384,35.08130869
-83.02728971,35.07284767
-83.00834251,35.06790161
-82.98899575,35.064283
-83.0144683,35.06855145
-83.00874248,35.08668698
-83.01866124,35.06951729
-82.98322413,35.02173989
-83.00263953,35.06537648
-82.99323094,35.06219714
-83.01193027,35.08255694
-83.00240121,35.04336265
-82.96180866,35.0146331
-83.00882201,35.07308489
-83.00850363,35.08399559
-82.99558823,35.04115314
-83.00614669,35.06865675
-83.0300648,35.06997213
-82.98576741,35.06034391
-83.00818013,35.08954934
-83.01906716,35.07262043
-82.99866556,35.05466595
-83.0188577,35.07790139
-82.97113201,35.03909042
-82.97394458,35.01288512
-82.99157526,35.07717094
-83.01642442,35.0665578
-83.02670952,35.06200094
-82.97322042,35.00112921
-83.01949519,35.06047435
-83.03333792,35.0754079
-83.01845785,35.07100414
-83.0193106,35.06142114
-83.0251909,35.07399641
-83.1838871,35.10710305
-83.46424431,35.02963495
-82.75361157,35.3999378
-82.19030576,35.83384493
-82.20255836,35.79267093
-82.1761273,35.82350018
-82.1826703,35.84694818
-82.38562331,35.7435485
-84.61455133,35.1135651
-84.64034838,35.06579197
-84.63742257,35.0581898
-89.34314755,34.73293449
-84.59974866,35.15043365
-89.13272788,34.73142043
-89.43728978,34.43931622
-76.97386937,35.00175769
-84.59978396,35.15323504
-84.53320185,35.03455484
-82.88599216,36.0085562
-89.13184194,34.7344775
-89.13242677,34.73277251
-84.42964255,35.18861509
-89.13150286,34.73161405
-89.13198167,34.73375068
-77.15570098,34.8047139
-95.15886217,31.56709696
-76.85509826,34.91808667
-84.43736662,35.32850767
-89.17621613,34.64594874
-89.0007549,30.73472164
-88.99969406,30.73607937
-90.98815593,31.42729216
-90.88662766,31.34957856
-83.25270717,33.63540971
-83.25664246,33.6550487
-91.00062258,31.50236581
-89.13384033,34.73161706
-87.00263068,32.76143338
-87.18210196,32.81336405
-93.90987908,31.70597988
-87.35640381,32.90234476
-86.97162802,32.77432646
-87.39982943,32.93778712
-87.21308891,32.81546292
-83.76185505,35.51109831
-83.75867154,35.50811516
-80.99791232,36.45492143
-82.60546744,35.08404931
-81.37995747,36.43664361
-80.99837378,36.45907497
-81.40875625,36.373491
-82.90892047,35.06828303
-82.95407346,35.0973228
-82.77471681,35.35429779
-82.39421886,34.99445963
-82.7872467,35.29767504
-82.91165649,35.07115816
-82.91715819,35.05411699
-82.77646737,35.35221332
-82.9163525,35.0512855
-87.36990605,34.21494294
-84.00384625,34.75464959
-87.45676963,34.33786102
-87.43456968,34.37630002
-87.44425331,34.35150463
-87.43876929,34.33057053
-87.13319809,34.24517348
-87.40144745,34.07970648
-87.34328123,34.31372899
-84.20898734,34.69654481
-84.20446816,34.68676909
-87.33420747,34.08707915
-84.05004719,34.75279231
-87.36183994,34.08575362
-87.1305304,34.24316116
-83.68819663,34.798594
-87.27516608,34.17458489
-84.16087485,34.6375174
-87.34297158,34.31286752
-87.43486966,34.37286296
-79.3655507,35.15559046
-79.81961608,35.49992777
-79.95370858,35.42648203
-79.8172546,35.50193765
-83.87178867,35.57821682
-83.82363489,35.60921219
-83.81926616,35.52426621
-83.81547014,35.55163895
-83.86073488,35.57966566
-83.80325225,35.60887148
-77.13730819,35.89665622
-77.17443358,35.92945698
-77.17391476,35.92947941
-77.13462152,35.89923842
-76.89469245,35.88850618
-76.89857043,35.88744639
-76.65708213,35.90905672
-76.68074276,35.91338203
-76.78391745,35.91797068
-76.68570424,35.90212653
-76.65971561,35.9122291
-83.31797361,34.94695846
-83.24307212,35.0333876
-83.25279351,34.96526417
-83.16923549,35.04757369
-83.16427655,35.04907239
-83.18053134,35.05200704
-83.31512955,34.94286163
-83.11482332,35.01539247
-83.07347423,35.01723185
-83.31033971,34.94968335
-83.07318384,34.98942062
-83.22406796,35.01306837
-83.20756934,35.01911863
-83.1078409,35.01811283
-83.13086265,34.91835091
-83.25618261,34.94587657
-83.16715499,35.01533024
-83.08754295,34.96322899
-83.25972757,34.93421253
-83.10408104,34.95162339
-83.07246326,34.99065812
-83.29129008,34.92852392
-83.23459563,35.03461571
-83.09838446,35.10081014
-83.25304405,34.94429666
-83.22816547,35.01643488
-83.07593454,35.03665322
-83.16863632,35.01748029
-83.10134709,34.96413272
-83.1668548,35.01135182
-83.24650782,34.99062611
-83.16082853,35.03510583
-83.33740403,34.92014785
-83.33244048,34.93431521
-83.16768608,35.01489922
-83.24711332,34.98774876
-83.15321913,35.07069337
-83.06444603,35.0100988
-83.23737127,34.99638228
-83.06230033,35.00101131
-83.06986413,34.9793326
-83.24913198,34.98773504
-83.23727711,35.013812
-83.15468186,35.03757101
-83.08036616,35.03768134
-83.05764172,35.00882929
-83.26426219,34.96430805
-77.45087789,34.68058662
-83.33724351,34.77455944
-84.31190023,34.5623239
-84.63981233,34.96105204
-84.24203676,34.66772492
-83.37503847,34.67680944
-84.31437447,34.56195742
-84.64774927,34.75022556
-83.37424891,34.75553909
-84.1780791,35.34833217
-84.68798184,34.81187572
-84.63837182,34.75767781
-84.62851828,34.86323178
-84.19331207,34.62636843
-84.21853946,34.64890061
-83.32513225,34.76645752
-83.34513204,34.66216805
-84.45831368,35.05688566
-84.45739954,35.06046268
-84.61384562,34.96733872
-84.33844521,34.73515989
-83.30201361,34.97314686
-84.31112794,34.56145411
-83.51467802,34.84860893
-83.34414387,34.77911355
-84.64856411,34.87904042
-83.40828601,34.49461837
-85.25983055,34.51358477
-85.23137397,34.57952859
-83.43119641,34.9005473
-85.26104452,34.51488539
-84.31326283,34.5629996
-81.40914058,35.65912364
-82.84339008,34.97833241
-81.67072158,35.56712047
-81.71640662,35.5793832
-81.91354909,35.83119796
-81.9147691,35.83060856
-81.9046883,35.94504888
-81.89176979,35.85679803
-81.8975269,35.94828587
-81.88997711,35.92903343
-81.88244299,35.85786331
-81.88851531,35.82475413
-81.92824058,35.93459177
-81.92523716,35.93439946
-81.88516886,35.91473912
-81.88627711,35.89870448
-81.88393836,35.82454488
-81.90047404,35.92079047
-81.88572621,35.90745403
-81.89546114,35.93299321
-81.91362426,35.86852261
-82.93694008,35.37423303
-82.8921119,35.38764627
-81.92600762,35.82477866
-83.97504762,35.46166587
-83.94921943,35.36259907
-83.5396849,35.08269495
-83.234719,35.23678281
-83.10086993,34.86468107
-83.56242539,35.04323707
-83.1501614,35.05457549
-83.62934668,35.08315807
-83.00684118,35.16804582
-83.19473889,35.03823594
-83.1529662,35.05586704
-83.19078019,35.03547308
-83.14849678,35.05409952
-83.62436823,35.08032541
-83.14187516,34.76546706
-80.78260596,33.81275985
-80.80119405,33.83096668
-80.77758333,33.81441691
-80.76636975,33.81542642
-80.7688181,33.81287391
-81.09879357,35.2911088
-81.27040843,35.23838074
-81.2681229,35.23600551
-81.09894484,35.29184959
-81.08715495,35.30279767
-79.53831356,33.24552589
-79.49665976,33.17733312
-82.62550349,35.1665851
-82.89765296,35.09103157
-82.89261012,35.10275962
-82.88812876,35.10067202
-82.89997599,35.0959932
-82.23662037,35.27483432
-82.88907816,35.09769835
-82.23239426,35.27454521
-82.89040008,35.10364916
-82.94058367,35.06862297
-84.01160267,35.42600236
-84.00024185,35.45575863
-83.98096997,35.46072852
-83.07369396,35.00336982
-83.14109957,35.01463035
-83.07826494,34.98111306
-83.12360634,34.97747872
-83.10503636,34.99984817
-83.123278,35.00941767
-83.13247142,34.99956572
-83.11147548,35.01456272
-83.0969253,35.01358653
-83.14033054,35.00132818
-83.13236609,34.99686755
-83.09736974,34.99619624
-83.09225464,34.99566467
-83.07237675,35.01899865
-83.06332073,35.0150405
-83.11459056,34.99817284
-83.09134344,34.98715407
-83.06911823,35.00643554
-83.12587288,34.97870999
-83.12793383,34.99647661
-83.09977012,35.02038692
-83.12665658,35.00835359
-83.12451898,35.01056742
-83.10860317,35.0172977
-83.0996398,34.99482052
-83.10868177,34.99647538
-83.09094964,34.97640679
-83.0799112,34.99994274
-82.23565667,35.26319497
-82.86332096,35.92841614
-82.3297031,35.2698087
-82.8300818,34.97759396
-82.84606065,34.98658234
-82.83879832,34.98000262
-82.84414283,34.97906665
-82.8460119,34.98588414
-82.83262413,34.97617342
-82.82940464,34.98189064
-81.89884639,36.02307564
-81.90777497,35.90622655
-81.91276109,35.85675967
-81.9148454,35.85821084
-81.91436674,35.85088707
-81.92299644,35.93678504
-81.9163127,35.85986008
-81.91353755,35.8526167
-81.91244929,35.8507939
-81.88986008,35.93140111
-81.90722941,35.90262781
-81.90804494,35.85987845
-81.89177712,35.93831115
-89.25202686,34.77037004
-81.46698221,36.40442672
-79.95546127,35.47244309
-79.90762086,35.62653386
-80.08256953,35.421277
-80.32939901,35.5294964
-80.04315805,35.40423576
-80.05728039,35.43200726
-80.07642313,35.37421926
-80.04770745,35.40854052
-80.32443002,35.52430073
-79.91062591,35.61867271
-80.07767777,35.35809329
-80.04920742,35.40693915
-80.0582539,35.31207969
-80.03540327,35.42030159
-79.95381118,35.48068175
-80.06398234,35.4336395
-81.83198731,36.03909403
-80.27030169,35.51713596
-81.94102892,35.91799741
-79.97072708,35.31605768
-80.06814865,35.39978716
-81.94470851,35.91987257
-81.76950704,36.02052392
-83.02426764,35.16220282
-83.17981687,35.03844515
-83.1220911,35.33271363
-83.16790836,35.31561592
-83.27924665,35.05235687
-84.16616493,35.32206191
-81.15908386,36.01412959
-83.10819735,35.30679958
-83.62005621,35.0842998
-83.02549982,35.22978259
-83.34345712,35.09764393
-83.35690361,35.08741068
-83.37311583,35.03186544
-83.34491537,35.09515973
-83.61820442,35.08018684
-83.28609278,35.03616678
-83.61943716,35.08244479
-83.61744607,35.08660737
-83.53780577,35.07627171
-83.53237537,35.08154625
-83.62050045,35.08388824
-83.52134043,35.33494089
-82.77519689,35.35439752
-82.62647212,35.17784801
-82.58080234,35.30549953
-84.43442379,35.32522567
-84.43785907,35.32530749
-87.29447381,32.99207704
-78.23938494,33.92733543
-82.33680432,35.21704146
-83.58488618,35.17433683
-83.37962916,34.67750795
-84.60612787,35.10169662
-84.67191719,34.86263271
-83.4219711,34.50550163
-83.14992965,34.95751521
-84.65046211,34.74417918
-81.33738118,36.46309312
-77.14126459,34.8039825
-89.43784653,34.43935189
-87.3883931,32.94474312
-87.39642163,32.93588469
-79.46884747,33.21060866
-79.48573605,33.93915999
-80.54777484,32.70884199
-80.33257067,33.22130956
-83.42246683,34.4838386
-83.35564754,35.08817506
-95.38739761,30.6202274
-95.39116795,30.62336696
-83.29177773,34.96239679
-83.29049992,35.03169505
-84.63918141,34.76187911
-90.64114438,34.58378559
-90.68738199,34.66276547
-83.19961334,35.09845682
-83.19853605,35.09911157
-83.19841189,35.09836296
-81.48173172,36.46050167
-83.0784185,35.24413378
-83.19185243,35.03780006
-83.50922966,34.84298409
-83.44082202,34.89485908
-83.19848263,35.10004439
-83.28168627,35.03515589
-83.33438424,34.77389206
-83.15990428,35.05871807
-89.13524749,34.73534779
-89.13376155,34.73515201
-87.13269977,34.24310104
-81.3255771,32.57949362
-80.38575814,33.03358391
-84.1916512,34.63333275
-87.29537779,32.99181063
-95.18816912,30.43957375
-83.31494678,34.80128667
-82.85136332,31.73395153
-83.37337524,35.03200626
-85.64812774,33.71876754
-83.26899679,34.82433013
-90.64166904,34.58457131
-78.94961885,35.10893097
-84.67327057,30.36175998
-83.31419402,33.66238953
-95.67610893,30.51043111
-95.38354439,30.62041276
-83.3877605,34.53004173
-83.26909925,34.82348008
-83.6855088,33.25453314
-84.66189479,30.14490934
-83.44136012,34.89821188
-84.33001059,34.78081127
-83.20075719,35.09856296
-83.08672398,35.062496
-82.27425493,35.39883869
-94.8653363,31.19870487
-95.22229538,31.34981377
-95.06322872,31.43679988
-88.96715586,30.9190645
-95.42972156,30.7209038
-83.40829135,35.7324527
-81.4798569,36.45869235
-84.62771403,34.8643636
-83.09825311,35.1362073
-87.1760091,32.80563091
-87.22538912,34.21194125
-89.0254692,34.85593489
-81.81074051,35.89755209
-89.19193663,34.66343878
-84.64770514,34.86811835
-87.34364862,34.31469415
-83.07353784,35.01805116
-89.13151295,34.73379752
-83.51848958,33.20015111
